,Date,Denomination,Mint,Obverse,Reverse,Obverse_URL,Reverse_URL
5986,AD 114 - AD 117,Denarius,Rome,"IMP TRAIANO OPTIMO AVG GER DAC P M TR P: Bust of Trajan, laureate, draped, right","COS VI P P S P Q R: Jupiter, naked except for cloak over right and left arms, holding thunderbolt over Trajan in right hand and straight sceptre in left; Trajan, togate, stands left and holds up sceptre in left hand",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36501-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36501-2.jpg
5987,AD 114 - AD 117,Denarius,Rome,"IMP TRAIANO OPTIMO AVG GER DAC P M TR P: Bust of Trajan, laureate, draped, right","COS VI P P S P Q R: Mars, helmeted, naked except for cloak behind, advancing right, carrying spear in right hand and trophy over left shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36503-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36503-2.jpg
5989,AD 114 - AD 117,Denarius,Rome,"IMP TRAIANO OPTIMO AVG GER DAC P M TR P: Bust of Trajan, laureate, right (sometimes draped)","COS VI P P S P Q R: Felicitas, draped, standing left, holding caduceus in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36505-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36505-2.jpg
5992,AD 114 - AD 117,Denarius,Rome,"IMP TRAIANO OPTIMO AVG GER DAC P M TR P: Bust of Trajan, laureate, draped, right","COS VI P P S P Q R: Genius, naked, standing left, holding patera in extended right hand and corn-ears downwards by left side in left",http://numismatics.org/collectionimages/20002049/2004/2004.14.106.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2004/2004.14.106.rev.width175.jpg
5994,AD 114 - AD 117,Denarius,Rome,"IMP TRAIANO OPTIMO AVG GER DAC P M TR P: Bust of Trajan, laureate, draped, right","COS VI P P S P Q R: Victory, draped, seated left, holding wreath in extended right hand and palm in left",http://numismatics.org/collectionimages/19001949/1944/1944.100.43620.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.43620.rev.width175.jpg
5996,AD 114 - AD 117,Denarius,Rome,"IMP TRAIANO OPTIMO AVG GER DAC P M TR P: Bust of Trajan, laureate, draped, right",COS VI P P S P Q R: Column of Trajan surmounted with a statue of Trajan; two eagles at base and a wreath with spirals and dots on column,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36506-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36506-2.jpg
6005,AD 114,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R FORT RED: Fortuna, draped, veiled, seated left on chair without back, holding rudder set on ground in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36508-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36508-2.jpg
6006,AD 114,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, right with aegis","PARTHICO P M TR P COS VI P P S P Q R FORT RED: Fortuna, draped, veiled, seated left on chair without back, holding rudder set on ground in right hand and cornucopiae in left",http://www.britishmuseum.org/collectionimages/AN00636/AN00636922_001_l.jpg,http://www.britishmuseum.org/collectionimages/AN00636/AN00636921_001_l.jpg
6007,AD 114,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Head of Trajan, laureate, right","P M TR P COS VI P P S P Q R FORT RED: Fortuna, draped, veiled, seated left on chair without back, holding rudder set on ground in right hand and cornucopiae in left",http://numismatics.org/collectionimages/19501999/1985/1985.140.89.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1985/1985.140.89.rev.width175.jpg
6009,AD 114,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R FORT RED: Fortuna, draped, veiled, seated left on chair without back, holding rudder set on ground in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36514-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36514-2.jpg
6010,AD 114,Aureus,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, cuirassed, right","P M TR P COS VI P P S P Q R FORT RED: Fortuna, draped, veiled, seated left on chair without back, holding rudder set on ground in right hand and cornucopiae in left",http://www.ikmk.at/edit/images/n60/60199/vs_thumb.jpg,http://www.ikmk.at/edit/images/n60/60199/rs_thumb.jpg
6015,AD 114,Aureus,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, draped, cuirassed, right",P M TR P COS VI P P S P Q R PARTHICA CAPTA: Trophy between two Parthians seated left and right on ground,http://numismatics.org/collectionimages/19501999/1980/1980.109.162.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1980/1980.109.162.rev.width175.jpg
6018,AD 114,Aureus,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R: Bust of Sol, radiate, draped, right with hair falling in two locks down neck",http://numismatics.org/collectionimages/19501999/1958/1958.214.16.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1958/1958.214.16.rev.width175.jpg
6019,AD 114,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R: Bust of Sol, radiate, draped, right with hair falling in two locks down neck",http://numismatics.org/collectionimages/19001949/1944/1944.100.44669.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.44669.rev.width175.jpg
6022,AD 114,Aureus,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, cuirassed, right","PARTHICO P M TR P COS VI P P S P Q R: Bust of Sol, radiate, draped, right with hair falling in two locks down neck","http://www.kenom.de/iiif/image/record_DE-MUS-099114_kenom_183593/record_DE-MUS-099114_kenom_183593_vs.jpg/full/120,/0/default.jpg","http://www.kenom.de/iiif/image/record_DE-MUS-099114_kenom_183593/record_DE-MUS-099114_kenom_183593_rs.jpg/full/120,/0/default.jpg"
6024,AD 114,Aureus,Rome,"IMP CAES NER TRAIANO OPTIM AVG GERM DAC: Bust of Trajan, laureate, right with aegis","PARTHICO P M TR P COS VI P P S P Q R: Bust of Sol, radiate, draped, right with hair falling in two locks down neck",http://numismatics.org/collectionimages/19001949/1944/1944.100.44668.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.44668.rev.width175.jpg
6025,AD 114,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R: Mars, helmeted, naked except for cloak round shoulders, advancing right, holding oblique spear in right hand and trophy over left shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36519-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36519-2.jpg
6026,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R: Felicitas, draped, standing left, holding caduceus up in right hand and cornucopiae in left","http://www.kenom.de/iiif/image/record_DE-MUS-062622_kenom_184962/record_DE-MUS-062622_kenom_184962_vs.jpg/full/120,/0/default.jpg","http://www.kenom.de/iiif/image/record_DE-MUS-062622_kenom_184962/record_DE-MUS-062622_kenom_184962_rs.jpg/full/120,/0/default.jpg"
6028,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R: Virtus, helmeted, in military dress, standing right, holding vertical spear reversed in right hand and parazonium upright in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36520-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36520-2.jpg
6031,AD 114 - AD 117,Aureus,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Jupiter, naked except for cloak on right and left arms, holding a thunderbolt over Trajan in right hand and straight sceptre in l;Trajan, togate, stands left and holds up branch in right hand",http://numismatics.org/collectionimages/19501999/1956/1956.184.32.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.184.32.rev.width175.jpg
6033,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Mars, helmeted, naked except for cloak round shoulders, advancing right, holding transverse spear in right hand and trophy over left shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36526-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36526-2.jpg
6034,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, cuirassed, right","P M TR P COS VI P P S P Q R: Mars, helmeted, naked except for cloak round shoulders, advancing right, holding transverse spear in right hand and trophy over left shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36527-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36527-2.jpg
6036,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Mars, helmeted, naked except for cloak round shoulders, advancing right, holding transverse spear in right hand and trophy over left shoulder in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36529-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36529-2.jpg
6039,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Bust of Sol, radiate, draped, right with hair falling in two locks down neck",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36530-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36530-2.jpg
6040,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Felicitas, draped, standing left, holding up caduceus in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36537-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36537-2.jpg
6042,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Felicitas, draped, standing left, holding up caduceus in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36538-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36538-2.jpg
6043,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, draped on left shoulder, right","P M TR P COS VI P P S P Q R: Felicitas, draped, standing left, holding up caduceus in right hand and cornucopiae in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36539-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36539-2.jpg
6044,AD 114 - AD 117,Aureus,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Genius, naked, standing left, holding patera in right hand and corn-ears downwards in left",http://numismatics.org/collectionimages/19501999/1958/1958.214.15.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1958/1958.214.15.rev.width175.jpg
6045,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Genius, naked, standing left, holding patera in right hand and corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36548-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36548-2.jpg
6047,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, right with aegis","P M TR P COS VI P P S P Q R: Genius, naked, standing left, holding patera in right hand and corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36549-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36549-2.jpg
6048,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, right","P M TR P COS VI P P S P Q R: Genius, naked, standing left, holding patera in right hand and corn-ears downwards in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36551-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36551-2.jpg
6049,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIM AVG GER DAC PARTHICO: Head of Trajan, laureate, right","P M TR P COS VI P P S P Q R: Genius, naked, standing left, holding patera in right hand and corn-ears downwards in left",http://numismatics.org/collectionimages/19001949/1944/1944.100.43622.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.43622.rev.width175.jpg
6050,AD 114 - AD 117,Quinarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Victory, draped, advancing right, holding out wreath in extended right hand and palm sloping over left shoulder in left","http://www.kenom.de/iiif/image/record_DE-MUS-062622_kenom_127895/record_DE-MUS-062622_kenom_127895_vs.jpg/full/120,/0/default.jpg","http://www.kenom.de/iiif/image/record_DE-MUS-062622_kenom_127895/record_DE-MUS-062622_kenom_127895_rs.jpg/full/120,/0/default.jpg"
6053,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIM AVG GER DAC PARTHICO: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Virtus, helmeted, in military dress, standing right, left foot set on helmet, holding vertical spear reversed in right hand and upright parazonium in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36553-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36553-2.jpg
6054,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped on left shoulder, right","P M TR P COS VI P P S P Q R: Virtus, helmeted, in military dress, standing right, left foot set on helmet, holding vertical spear reversed in right hand and upright parazonium in left",http://numismatics.org/collectionimages/19501999/1956/1956.127.1669.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1669.rev.width175.jpg
6055,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R: Virtus, helmeted, in military dress, standing right, left foot set on helmet, holding vertical spear reversed in right hand and upright parazonium in left",http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36556-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36556-2.jpg
6056,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right",P M TR P COS VI P P S P Q R: Column of Trajan surmounted with a statue of Trajan; two eagles at base and a wreath with spirals and dots on column,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36558-1.jpg,http://www.museudeprehistoria.org/nomisma/media/image/catalogo/thumb/36000/36500/36558-2.jpg
6057,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIMO AVG GERM DAC: Bust of Trajan, laureate, draped, right","PARTHICO P M TR P COS VI P P S P Q R PRO AVG: Providentia, draped, standing left, pointing with right hand at large globe to left, and holding vertical sceptre in left, with left elbow resting on column",http://numismatics.org/collectionimages/19501999/1956/1956.127.1682.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1682.rev.width175.jpg
6059,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIAN OPTIMO AVG GER DAC: Bust of Trajan, laureate, draped, right","P M TR P COS VI P P S P Q R PRO AVG: Providentia, draped, standing left, pointing with right hand at large globe to left, and holding vertical sceptre in left, with left elbow resting on column",http://numismatics.org/collectionimages/19501999/1956/1956.127.1681.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1681.rev.width175.jpg
6061,AD 114 - AD 117,Denarius,Rome,"IMP CAES NER TRAIANO OPTIMO AVG GER DAC: Head of Trajan, laureate, right","P M TR P COS VI P P S P Q R PRO AVG: Providentia, draped, standing left, pointing with right hand at large globe to left, and holding vertical sceptre in left, with left elbow resting on column",http://www.britishmuseum.org/collectionimages/AN00636/AN00636882_001_l.jpg,http://www.britishmuseum.org/collectionimages/AN00636/AN00636880_001_l.jpg
